play_id,number_of_obstacles,cleared?,status,message,created_at
1,5,True,1,Success! You reached a target.,9/15/2020 4:09:46 PM
2,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:09:47 PM
3,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:09:47 PM
4,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:01 PM
5,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:01 PM
6,7,True,1,Success! You reached a target.,9/15/2020 4:10:01 PM
7,3,True,1,Success! You reached a target.,9/15/2020 4:10:02 PM
8,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:02 PM
9,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:02 PM
10,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:02 PM
11,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:04 PM
12,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:04 PM
13,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:04 PM
14,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:06 PM
15,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:06 PM
16,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:06 PM
17,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:06 PM
18,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:07 PM
19,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:07 PM
20,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:07 PM
21,1,False,3,Failed! You fell off the floor.,9/15/2020 4:10:13 PM
22,7,True,1,Success! You reached a target.,9/15/2020 4:10:14 PM
23,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:14 PM
24,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:14 PM
25,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:15 PM
26,11,True,1,Success! You reached a target.,9/15/2020 4:10:15 PM
27,9,True,1,Success! You reached a target.,9/15/2020 4:10:15 PM
28,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:16 PM
29,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:16 PM
30,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:17 PM
31,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:17 PM
32,1,True,1,Success! You reached a target.,9/15/2020 4:10:19 PM
33,3,False,3,Failed! You fell off the floor.,9/15/2020 4:10:22 PM
34,7,True,1,Success! You reached a target.,9/15/2020 4:10:23 PM
35,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:26 PM
36,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:26 PM
37,7,False,3,Failed! You fell off the floor.,9/15/2020 4:10:28 PM
38,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:28 PM
39,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:28 PM
40,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:29 PM
41,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:30 PM
42,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:30 PM
43,3,True,1,Success! You reached a target.,9/15/2020 4:10:31 PM
44,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:32 PM
45,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:32 PM
46,1,True,1,Success! You reached a target.,9/15/2020 4:10:33 PM
47,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
48,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
49,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
50,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
51,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
52,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
53,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
54,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
55,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
56,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:33 PM
57,9,True,1,Success! You reached a target.,9/15/2020 4:10:33 PM
58,1,True,1,Success! You reached a target.,9/15/2020 4:10:35 PM
59,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:39 PM
60,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:39 PM
61,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:40 PM
62,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:40 PM
63,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:41 PM
64,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:43 PM
65,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:43 PM
66,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:45 PM
67,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:46 PM
68,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:46 PM
69,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:47 PM
70,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:47 PM
71,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:48 PM
72,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:48 PM
73,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:49 PM
74,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:49 PM
75,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:49 PM
76,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:50 PM
77,3,False,3,Failed! You fell off the floor.,9/15/2020 4:10:52 PM
78,11,True,1,Success! You reached a target.,9/15/2020 4:10:52 PM
79,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:53 PM
80,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:53 PM
81,5,False,3,Failed! You fell off the floor.,9/15/2020 4:10:54 PM
82,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:10:57 PM
83,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:01 PM
84,3,True,1,Success! You reached a target.,9/15/2020 4:11:03 PM
85,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:03 PM
86,5,False,3,Failed! You fell off the floor.,9/15/2020 4:11:05 PM
87,7,True,1,Success! You reached a target.,9/15/2020 4:11:07 PM
88,1,True,1,Success! You reached a target.,9/15/2020 4:11:07 PM
89,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:07 PM
90,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:07 PM
91,1,True,1,Success! You reached a target.,9/15/2020 4:11:07 PM
92,1,True,1,Success! You reached a target.,9/15/2020 4:11:08 PM
93,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:08 PM
94,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:08 PM
95,1,True,1,Success! You reached a target.,9/15/2020 4:11:10 PM
96,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:10 PM
97,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:10 PM
98,1,True,1,Success! You reached a target.,9/15/2020 4:11:11 PM
99,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:11 PM
100,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:11 PM
101,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:11 PM
102,3,False,3,Failed! You fell off the floor.,9/15/2020 4:11:12 PM
103,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:13 PM
104,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:13 PM
105,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:13 PM
106,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:13 PM
107,3,True,1,Success! You reached a target.,9/15/2020 4:11:14 PM
108,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:14 PM
109,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:14 PM
110,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:15 PM
111,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:15 PM
112,7,True,1,Success! You reached a target.,9/15/2020 4:11:17 PM
113,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:17 PM
114,1,True,1,Success! You reached a target.,9/15/2020 4:11:17 PM
115,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:17 PM
116,1,False,3,Failed! You fell off the floor.,9/15/2020 4:11:24 PM
117,7,True,1,Success! You reached a target.,9/15/2020 4:11:26 PM
118,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:26 PM
119,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:26 PM
120,5,False,3,Failed! You fell off the floor.,9/15/2020 4:11:26 PM
121,5,True,1,Success! You reached a target.,9/15/2020 4:11:27 PM
122,5,True,1,Success! You reached a target.,9/15/2020 4:11:28 PM
123,9,True,1,Success! You reached a target.,9/15/2020 4:11:28 PM
124,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:30 PM
125,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:30 PM
126,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:32 PM
127,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:33 PM
128,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:34 PM
129,7,True,1,Success! You reached a target.,9/15/2020 4:11:34 PM
130,1,False,3,Failed! You fell off the floor.,9/15/2020 4:11:34 PM
131,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:34 PM
132,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:36 PM
133,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:36 PM
134,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:36 PM
135,1,False,3,Failed! You fell off the floor.,9/15/2020 4:11:47 PM
136,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:48 PM
137,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
138,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
139,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
140,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
141,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
142,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:49 PM
143,5,True,1,Success! You reached a target.,9/15/2020 4:11:53 PM
144,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:53 PM
145,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
146,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
147,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
148,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
149,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
150,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:55 PM
151,5,True,1,Success! You reached a target.,9/15/2020 4:11:55 PM
152,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:56 PM
153,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:56 PM
154,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:57 PM
155,5,True,1,Success! You reached a target.,9/15/2020 4:11:59 PM
156,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:59 PM
157,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:11:59 PM
158,5,True,1,Success! You reached a target.,9/15/2020 4:11:59 PM
159,3,True,1,Success! You reached a target.,9/15/2020 4:12:00 PM
160,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:01 PM
161,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
162,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
163,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
164,9,True,1,Success! You reached a target.,9/15/2020 4:12:03 PM
165,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
166,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
167,5,True,1,Success! You reached a target.,9/15/2020 4:12:03 PM
168,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
169,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:03 PM
170,3,True,1,Success! You reached a target.,9/15/2020 4:12:12 PM
171,1,True,1,Success! You reached a target.,9/15/2020 4:12:12 PM
172,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:14 PM
173,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:15 PM
174,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:16 PM
175,1,True,1,Success! You reached a target.,9/15/2020 4:12:16 PM
176,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:16 PM
177,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:16 PM
178,5,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:16 PM
179,7,True,1,Success! You reached a target.,9/15/2020 4:12:18 PM
180,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:18 PM
181,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:18 PM
182,5,True,1,Success! You reached a target.,9/15/2020 4:12:18 PM
183,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:18 PM
184,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:18 PM
185,1,True,1,Success! You reached a target.,9/15/2020 4:12:20 PM
186,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:22 PM
187,3,True,1,Success! You reached a target.,9/15/2020 4:12:23 PM
188,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:25 PM
189,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:25 PM
190,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:26 PM
191,3,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:26 PM
192,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:26 PM
193,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:26 PM
194,7,True,1,Success! You reached a target.,9/15/2020 4:12:26 PM
195,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:26 PM
196,9,True,1,Success! You reached a target.,9/15/2020 4:12:26 PM
197,3,True,1,Success! You reached a target.,9/15/2020 4:12:26 PM
198,1,True,1,Success! You reached a target.,9/15/2020 4:12:27 PM
199,11,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:27 PM
200,5,False,3,Failed! You fell off the floor.,9/15/2020 4:12:30 PM
201,9,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:38 PM
202,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:39 PM
203,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:42 PM
204,1,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:44 PM
205,7,False,2,Failed! You collided with an abstacle.,9/15/2020 4:12:45 PM
